EqName	FreeNormalStand	FreeSpecialStand	FreeFightStand	MeleeWNormalStand	MeleeWSpecialStand	MeleeWFightStand	RangeWNormalStand	RangeWSpecialStand	RangeWFightStand	DoubleWNormalStand	DoubleWSpecialStand	DoubleWFightStand	FreeWalk	MeleeWWalk	RangeWWalk	DoubleWWalk	FreeRun	MeleeWRun	RangeWRun	DoubleWRun	FreeWound	MeleeWWound	RangeWWound	DoubleWWound	FreeDie	MeleeWDie	RangeWDie	DoubleWDie	FreeAttack	DartThrow	MeleeWPuncture	MeleeWCut	RangeWPuncture	RangeWCut	DoubleWPull	DoubleWPound	FreeMagic	MeleeWMagic	RangeWMagic	DoubleWMagic	SitDown	JumpFly	RideNormalStand	RideSepcialStand	RideFightStand	RideWalk	RideRun	RidePuncture	RideCut	RideMagic	RideWound	RideDie
horse10																																											..\male\ma_010_hb_rs01.spr	..\male\ma_010_hb_rs01.spr	..\male\ma_010_hb_rs01.spr	..\male\ma_010_hb_rw.spr	..\male\ma_010_hb_rr.spr	..\male\ma_010_hb_ra01.spr	..\male\ma_010_hb_ra02.spr	..\male\ma_010_hb_rm.spr	..\male\ma_010_hb_rb.spr	..\male\ma_010_hb_rd.spr
horse11																																											..\male\ma_011_hb_rs01.spr	..\male\ma_011_hb_rs01.spr	..\male\ma_011_hb_rs01.spr	..\male\ma_011_hb_rw.spr	..\male\ma_011_hb_rr.spr	..\male\ma_011_hb_ra01.spr	..\male\ma_011_hb_ra02.spr	..\male\ma_011_hb_rm.spr	..\male\ma_011_hb_rb.spr	..\male\ma_011_hb_rd.spr
horse12																																											..\male\ma_012_hb_rs01.spr	..\male\ma_012_hb_rs01.spr	..\male\ma_012_hb_rs01.spr	..\male\ma_012_hb_rw.spr	..\male\ma_012_hb_rr.spr	..\male\ma_012_hb_ra01.spr	..\male\ma_012_hb_ra02.spr	..\male\ma_012_hb_rm.spr	..\male\ma_012_hb_rb.spr	..\male\ma_012_hb_rd.spr
horse13																																																				
horse14																																																				
horse15																																																				
horse16																																																				
horse17																																																				
horse18																																																				
horse19																																																				
horse20																																																				
horse21																																											..\male\ma_021b_hb_rs01.spr	..\male\ma_021b_hb_rs01.spr	..\male\ma_021b_hb_rs01.spr	..\male\ma_021b_hb_rw01.spr	..\male\ma_021b_hb_rr.spr	..\male\ma_021b_hb_ra01.spr	..\male\ma_021b_hb_ra02.spr	..\male\ma_021b_hb_rm.spr	..\male\ma_021b_hb_rb.spr	..\male\ma_021b_hb_rd.spr
horse22																																											..\male\ma_022b_hb_rs01.spr	..\male\ma_022b_hb_rs01.spr	..\male\ma_022b_hb_rs01.spr	..\male\ma_022b_hb_rw.spr	..\male\ma_022b_hb_rr.spr	..\male\ma_022b_hb_ra01.spr	..\male\ma_022b_hb_ra02.spr	..\male\ma_022b_hb_rm.spr	..\male\ma_022b_hb_rb.spr	..\male\ma_022b_hb_rd.spr
horse23																																											..\male\ma_lanma_hb_rs.spr	..\male\ma_lanma_hb_rs.spr	..\male\ma_lanma_hb_rs.spr	..\male\ma_lanma_hb_rw.spr	..\male\ma_lanma_hb_rr.spr	..\male\ma_lanma_hb_ra01.spr	..\male\ma_lanma_hb_ra02.spr	..\male\ma_lanma_hb_rm.spr	..\male\ma_lanma_hb_rb.spr	..\male\ma_lanma_hb_rd.spr
horse24																																											..\male\ma_jinma_hb_rs.spr	..\male\ma_jinma_hb_rs.spr	..\male\ma_jinma_hb_rs.spr	..\male\ma_jinma_hb_rw.spr	..\male\ma_jinma_hb_rr.spr	..\male\ma_jinma_hb_ra01.spr	..\male\ma_jinma_hb_ra02.spr	..\male\ma_jinma_hb_rm.spr	..\male\ma_jinma_hb_rb.spr	..\male\ma_jinma_hb_rd.spr
horse25																																											..\male\ma_022_hb_rs01.spr	..\male\ma_022_hb_rs01.spr	..\male\ma_022_hb_rs01.spr	..\male\ma_022_hb_rw.spr	..\male\ma_022_hb_rr.spr	..\male\ma_022_hb_ra01.spr	..\male\ma_022_hb_ra02.spr	..\male\ma_022_hb_rm.spr	..\male\ma_022_hb_rb.spr	..\male\ma_022_hb_rd.spr
horse26																																											..\male\horse_32_hb_rs.spr	..\male\horse_32_hb_rs.spr	..\male\horse_32_hb_rs.spr	..\male\horse_32_hb_rw.spr	..\male\horse_32_hb_rr.spr	..\male\horse_32_hb_ra01.spr	..\male\horse_32_hb_ra02.spr	..\male\horse_32_hb_rm.spr	..\male\horse_32_hb_rb.spr	..\male\horse_32_hb_rd.spr
horse27																																											..\male\ma_xiong_hb_rs.spr	..\male\ma_xiong_hb_rs.spr	..\male\ma_xiong_hb_rs.spr	..\male\ma_xiong_hb_rw.spr	..\male\ma_xiong_hb_rr.spr	..\male\ma_xiong_hb_ra01.spr	..\male\ma_xiong_hb_ra02.spr	..\male\ma_xiong_hb_rm.spr	..\male\ma_xiong_hb_rb.spr	..\male\ma_xiong_hb_rd.spr
horse28																																											..\male\lanqilin_hb_rs01.spr	..\male\lanqilin_hb_rs01.spr	..\male\lanqilin_hb_rs01.spr	..\male\lanqilin_hb_rw.spr	..\male\lanqilin_hb_rr.spr	..\male\lanqilin_hb_ra01.spr	..\male\lanqilin_hb_ra02.spr	..\male\lanqilin_hb_rm.spr	..\male\lanqilin_hb_rb.spr	..\male\lanqilin_hb_rd.spr
horse29																																											..\male\huoqilin_hb_rs01.spr	..\male\huoqilin_hb_rs01.spr	..\male\huoqilin_hb_rs01.spr	..\male\huoqilin_hb_rw.spr	..\male\huoqilin_hb_rr.spr	..\male\huoqilin_hb_ra01.spr	..\male\huoqilin_hb_ra02.spr	..\male\huoqilin_hb_rm.spr	..\male\huoqilin_hb_rb.spr	..\male\huoqilin_hb_rd.spr
horse30																																											..\male\ma_030_hb_rs01.spr	..\male\ma_030_hb_rs01.spr	..\male\ma_030_hb_rs01.spr	..\male\ma_030_hb_rw.spr	..\male\ma_030_hb_rr.spr	..\male\ma_030_hb_ra01.spr	..\male\ma_030_hb_ra02.spr	..\male\ma_030_hb_rm.spr	..\male\ma_030_hb_rb.spr	..\male\ma_030_hb_rd.spr
horse31																																																				
horse32																																											..\male\luotuobai_hb_rs01.spr	..\male\luotuobai_hb_rs01.spr	..\male\luotuobai_hb_rs01.spr	..\male\luotuobai_hb_rw.spr	..\male\luotuobai_hb_rr.spr	..\male\luotuobai_hb_ra01.spr	..\male\luotuobai_hb_ra02.spr	..\male\luotuobai_hb_rm.spr	..\male\luotuobai_hb_rb.spr	..\male\luotuobai_hb_rd.spr
horse33																																											..\male\luotuohei_hb_rs01.spr	..\male\luotuohei_hb_rs01.spr	..\male\luotuohei_hb_rs01.spr	..\male\luotuohei_hb_rw.spr	..\male\luotuohei_hb_rr.spr	..\male\luotuohei_hb_ra01.spr	..\male\luotuohei_hb_ra02.spr	..\male\luotuohei_hb_rm.spr	..\male\luotuohei_hb_rb.spr	..\male\luotuohei_hb_rd.spr
horse34																																											..\male\luotuohuang_hb_rs01.spr	..\male\luotuohuang_hb_rs01.spr	..\male\luotuohuang_hb_rs01.spr	..\male\luotuohuang_hb_rw.spr	..\male\luotuohuang_hb_rr.spr	..\male\luotuohuang_hb_ra01.spr	..\male\luotuohuang_hb_ra02.spr	..\male\luotuohuang_hb_rm.spr	..\male\luotuohuang_hb_rb.spr	..\male\luotuohuang_hb_rd.spr
horse35																																											..\male\yangtuobai_hb_rs01.spr	..\male\yangtuobai_hb_rs01.spr	..\male\yangtuobai_hb_rs01.spr	..\male\yangtuobai_hb_rw.spr	..\male\yangtuobai_hb_rr.spr	..\male\yangtuobai_hb_ra01.spr	..\male\yangtuobai_hb_ra02.spr	..\male\yangtuobai_hb_rm.spr	..\male\yangtuobai_hb_rb.spr	..\male\yangtuobai_hb_rd.spr
horse36																																											..\male\yangtuohong_hb_rs01.spr	..\male\yangtuohong_hb_rs01.spr	..\male\yangtuohong_hb_rs01.spr	..\male\yangtuohong_hb_rw.spr	..\male\yangtuohong_hb_rr.spr	..\male\yangtuohong_hb_ra01.spr	..\male\yangtuohong_hb_ra02.spr	..\male\yangtuohong_hb_rm.spr	..\male\yangtuohong_hb_rb.spr	..\male\yangtuohong_hb_rd.spr
horse37																																											..\male\yangtuolv_hb_rs01.spr	..\male\yangtuolv_hb_rs01.spr	..\male\yangtuolv_hb_rs01.spr	..\male\yangtuolv_hb_rw.spr	..\male\yangtuolv_hb_rr.spr	..\male\yangtuolv_hb_ra01.spr	..\male\yangtuolv_hb_ra02.spr	..\male\yangtuolv_hb_rm.spr	..\male\yangtuolv_hb_rb.spr	..\male\yangtuolv_hb_rd.spr
horse38																																											..\male\ma_038_hb_rs01.spr	..\male\ma_038_hb_rs01.spr	..\male\ma_038_hb_rs01.spr	..\male\ma_038_hb_rw.spr	..\male\ma_038_hb_rr.spr	..\male\ma_038_hb_ra01.spr	..\male\ma_038_hb_ra02.spr	..\male\ma_038_hb_rm.spr	..\male\ma_038_hb_rb.spr	..\male\ma_038_hb_rd.spr
horse39																																											..\male\130huoyanma_hb_rs.spr	..\male\130huoyanma_hb_rs.spr	..\male\130huoyanma_hb_rs.spr	..\male\130huoyanma_hb_rw.spr	..\male\130huoyanma_hb_rr.spr	..\male\130huoyanma_hb_ra01.spr	..\male\130huoyanma_hb_ra02.spr	..\male\130huoyanma_hb_rm.spr	..\male\130huoyanma_hb_rb.spr	..\male\130huoyanma_hb_rd.spr
horse40																																											..\male\jueshixueyu_hb_rs.spr	..\male\jueshixueyu_hb_rs.spr	..\male\jueshixueyu_hb_rs.spr	..\male\jueshixueyu_hb_rw.spr	..\male\jueshixueyu_hb_rr.spr	..\male\jueshixueyu_hb_ra01.spr	..\male\jueshixueyu_hb_ra02.spr	..\male\jueshixueyu_hb_rm.spr	..\male\jueshixueyu_hb_rb.spr	..\male\jueshixueyu_hb_rd.spr
horse41																																											..\male\gumu_01_hb_rs01.spr	..\male\gumu_01_hb_rs01.spr	..\male\gumu_01_hb_rs01.spr	..\male\gumu_01_hb_rw.spr	..\male\gumu_01_hb_rr.spr	..\male\gumu_01_hb_ra01.spr	..\male\gumu_01_hb_ra02.spr	..\male\gumu_01_hb_rm.spr	..\male\gumu_01_hb_rb.spr	..\male\gumu_01_hb_rd.spr
horse42																																											..\male\gumu_02_hb_rs01.spr	..\male\gumu_02_hb_rs01.spr	..\male\gumu_02_hb_rs01.spr	..\male\gumu_02_hb_rw.spr	..\male\gumu_02_hb_rr.spr	..\male\gumu_02_hb_ra01.spr	..\male\gumu_02_hb_ra02.spr	..\male\gumu_02_hb_rm.spr	..\male\gumu_02_hb_rb.spr	..\male\gumu_02_hb_rd.spr
horse43																																											..\male\horse_043_hb_rs01.spr	..\male\horse_043_hb_rs01.spr	..\male\horse_043_hb_rs01.spr	..\male\horse_043_hb_rw.spr	..\male\horse_043_hb_rr.spr	..\male\horse_043_hb_ra01.spr	..\male\horse_043_hb_ra02.spr	..\male\horse_043_hb_rm.spr	..\male\horse_043_hb_rb.spr	..\male\horse_043_hb_rd.spr
horse44																																											..\male\horse_044_hb_rs01.spr	..\male\horse_044_hb_rs01.spr	..\male\horse_044_hb_rs01.spr	..\male\horse_044_hb_rw.spr	..\male\horse_044_hb_rr.spr	..\male\horse_044_hb_ra01.spr	..\male\horse_044_hb_ra02.spr	..\male\horse_044_hb_rm.spr	..\male\horse_044_hb_rb.spr	..\male\horse_044_hb_rd.spr
horse45																																											..\male\horse45_hb_rs.spr	..\male\horse45_hb_rs.spr	..\male\horse45_hb_rs.spr	..\male\horse45_hb_rw.spr	..\male\horse45_hb_rr.spr	..\male\horse45_hb_ra01.spr	..\male\horse45_hb_ra02.spr	..\male\horse45_hb_rm.spr	..\male\horse45_hb_rb.spr	..\male\horse45_hb_rd.spr
