Name	Kind	kind3	kind2	kind7	kind4	kind5	kind6	SuiteID	bVN	b2	Category	Genre	DetailType	ParticularType	Level
越女玉带	橙装PVP_金系所有路线10级声望腰带			金系	女	5	pvp				1	2	8	610	10
武侯束带	橙装PVP_木系所有路线10级声望腰带			木系	男	5	pvp				1	2	8	615	10
越女玉带	橙装PVP_木系所有路线10级声望腰带			木系	女	5	pvp				1	2	8	620	10
武侯束带	橙装PVP_水系所有路线10级声望腰带			水系	男	5	pvp				1	2	8	625	10
越女玉带	橙装PVP_水系所有路线10级声望腰带			水系	女	5	pvp				1	2	8	630	10
武侯束带	橙装PVP_火系所有路线10级声望腰带			火系	男	5	pvp				1	2	8	635	10
越女玉带	橙装PVP_火系所有路线10级声望腰带			火系	女	5	pvp				1	2	8	640	10
武侯束带	橙装PVP_土系所有路线10级声望腰带			土系	男	5	pvp				1	2	8	645	10
越女玉带	橙装PVP_土系所有路线10级声望腰带			土系	女	5	pvp				1	2	8	650	10
华夏腾龙束腰	金系男08银腰带			金系	男	6	pvp				1	2	8	651	10
华夏腾龙束腰	木系男08银腰带			木系	男	6	pvp				1	2	8	652	10
华夏腾龙束腰	水系男08银腰带			水系	男	6	pvp				1	2	8	653	10
华夏腾龙束腰	火系男08银腰带			火系	男	6	pvp				1	2	8	654	10
华夏腾龙束腰	土系男08银腰带			土系	男	6	pvp				1	2	8	655	10
华夏飞凤玉带	金系女08银腰带			金系	女	6	pvp				1	2	8	656	10
华夏飞凤玉带	木系女08银腰带			木系	女	6	pvp				1	2	8	657	10
华夏飞凤玉带	水系女08银腰带			水系	女	6	pvp				1	2	8	658	10
华夏飞凤玉带	火系女08银腰带			火系	女	6	pvp				1	2	8	659	10
华夏飞凤玉带	土系女08银腰带			土系	女	6	pvp				1	2	8	660	10
神州炎帝束腰	金系男08金腰带			金系	男	7	pvp				1	2	8	661	10
神州炎帝束腰	木系男08金腰带			木系	男	7	pvp				1	2	8	662	10
神州炎帝束腰	水系男08金腰带			水系	男	7	pvp				1	2	8	663	10
神州炎帝束腰	火系男08金腰带			火系	男	7	pvp				1	2	8	664	10
神州炎帝束腰	土系男08金腰带			土系	男	7	pvp				1	2	8	665	10
神州女娲玉带	金系女08金腰带			金系	女	7	pvp				1	2	8	666	10
神州女娲玉带	木系女08金腰带			木系	女	7	pvp				1	2	8	667	10
神州女娲玉带	水系女08金腰带			水系	女	7	pvp				1	2	8	668	10
神州女娲玉带	火系女08金腰带			火系	女	7	pvp				1	2	8	669	10
神州女娲玉带	土系女08金腰带			土系	女	7	pvp				1	2	8	670	10
华夏腾龙束腰	金系男08银腰带_vn			金系	男	6	pvp		vn		1	2	8	671	10
华夏腾龙束腰	木系男08银腰带_vn			木系	男	6	pvp		vn		1	2	8	672	10
华夏腾龙束腰	水系男08银腰带_vn			水系	男	6	pvp		vn		1	2	8	673	10
华夏腾龙束腰	火系男08银腰带_vn			火系	男	6	pvp		vn		1	2	8	674	10
华夏腾龙束腰	土系男08银腰带_vn			土系	男	6	pvp		vn		1	2	8	675	10
华夏飞凤玉带	金系女08银腰带_vn			金系	女	6	pvp		vn		1	2	8	676	10
华夏飞凤玉带	木系女08银腰带_vn			木系	女	6	pvp		vn		1	2	8	677	10
华夏飞凤玉带	水系女08银腰带_vn			水系	女	6	pvp		vn		1	2	8	678	10
华夏飞凤玉带	火系女08银腰带_vn			火系	女	6	pvp		vn		1	2	8	679	10
华夏飞凤玉带	土系女08银腰带_vn			土系	女	6	pvp		vn		1	2	8	680	10
神州炎帝束腰	金系男08金腰带_vn			金系	男	7	pvp		vn		1	2	8	681	10
神州炎帝束腰	木系男08金腰带_vn			木系	男	7	pvp		vn		1	2	8	682	10
神州炎帝束腰	水系男08金腰带_vn			水系	男	7	pvp		vn		1	2	8	683	10
神州炎帝束腰	火系男08金腰带_vn			火系	男	7	pvp		vn		1	2	8	684	10
神州炎帝束腰	土系男08金腰带_vn			土系	男	7	pvp		vn		1	2	8	685	10
神州女娲玉带	金系女08金腰带_vn			金系	女	7	pvp		vn		1	2	8	686	10
神州女娲玉带	木系女08金腰带_vn			木系	女	7	pvp		vn		1	2	8	687	10
神州女娲玉带	水系女08金腰带_vn			水系	女	7	pvp		vn		1	2	8	688	10
神州女娲玉带	火系女08金腰带_vn			火系	女	7	pvp		vn		1	2	8	689	10
神州女娲玉带	土系女08金腰带_vn			土系	女	7	pvp		vn		1	2	8	690	10
天蚕靴	蓝装_金系所有路线天蚕靴			金系	男	3	pve				1	2	7	12	10
飞凤靴	蓝装_金系所有路线飞凤靴			金系	女	3	pve				1	2	7	22	10
天蚕靴	蓝装_木系所有路线天蚕靴			木系	男	3	pve				1	2	7	32	10
飞凤靴	蓝装_木系所有路线飞凤靴			木系	女	3	pve				1	2	7	42	10
天蚕靴	蓝装_水系所有路线天蚕靴			水系	男	3	pve				1	2	7	52	10
飞凤靴	蓝装_水系所有路线飞凤靴			水系	女	3	pve				1	2	7	62	10
天蚕靴	蓝装_火系所有路线天蚕靴			火系	男	3	pve				1	2	7	72	10
飞凤靴	蓝装_火系所有路线飞凤靴			火系	女	3	pve				1	2	7	82	10
天蚕靴	蓝装_土系所有路线天蚕靴			土系	男	3	pve				1	2	7	92	10
飞凤靴	蓝装_土系所有路线飞凤靴			土系	女	3	pve				1	2	7	102	10
天蚕靴	紫装PVE_金系所有路线天蚕靴			金系	男	4	pve				1	2	7	112	10
飞凤靴	紫装PVE_金系所有路线飞凤靴			金系	女	4	pve				1	2	7	122	10
天蚕靴	紫装PVE_木系所有路线天蚕靴			木系	男	4	pve				1	2	7	132	10
飞凤靴	紫装PVE_木系所有路线飞凤靴			木系	女	4	pve				1	2	7	142	10
天蚕靴	紫装PVE_水系所有路线天蚕靴			水系	男	4	pve				1	2	7	152	10
飞凤靴	紫装PVE_水系所有路线飞凤靴			水系	女	4	pve				1	2	7	162	10
天蚕靴	紫装PVE_火系所有路线天蚕靴			火系	男	4	pve				1	2	7	172	10
飞凤靴	紫装PVE_火系所有路线飞凤靴			火系	女	4	pve				1	2	7	182	10
天蚕靴	紫装PVE_土系所有路线天蚕靴			土系	男	4	pve				1	2	7	192	10
飞凤靴	紫装PVE_土系所有路线飞凤靴			土系	女	4	pve				1	2	7	202	10
天蚕靴	紫装PVP_金系所有路线天蚕靴			金系	男	4	pvp				1	2	7	212	10
飞凤靴	紫装PVP_金系所有路线飞凤靴			金系	女	4	pvp				1	2	7	222	10
天蚕靴	紫装PVP_木系所有路线天蚕靴			木系	男	4	pvp				1	2	7	232	10
飞凤靴	紫装PVP_木系所有路线飞凤靴			木系	女	4	pvp				1	2	7	242	10
天蚕靴	紫装PVP_水系所有路线天蚕靴			水系	男	4	pvp				1	2	7	252	10
飞凤靴	紫装PVP_水系所有路线飞凤靴			水系	女	4	pvp				1	2	7	262	10
天蚕靴	紫装PVP_火系所有路线天蚕靴			火系	男	4	pvp				1	2	7	272	10
飞凤靴	紫装PVP_火系所有路线飞凤靴			火系	女	4	pvp				1	2	7	282	10
天蚕靴	紫装PVP_土系所有路线天蚕靴			土系	男	4	pvp				1	2	7	292	10
飞凤靴	紫装PVP_土系所有路线飞凤靴			土系	女	4	pvp				1	2	7	302	10
天蚕靴	橙装PVE_金系所有路线天蚕靴			金系	男	5	pve				1	2	7	312	10
飞凤靴	橙装PVE_金系所有路线飞凤靴			金系	女	5	pve				1	2	7	322	10
天蚕靴	橙装PVE_木系所有路线天蚕靴			木系	男	5	pve				1	2	7	332	10
飞凤靴	橙装PVE_木系所有路线飞凤靴			木系	女	5	pve				1	2	7	342	10
天蚕靴	橙装PVE_水系所有路线天蚕靴			水系	男	5	pve				1	2	7	352	10
飞凤靴	橙装PVE_水系所有路线飞凤靴			水系	女	5	pve				1	2	7	362	10
天蚕靴	橙装PVE_火系所有路线天蚕靴			火系	男	5	pve				1	2	7	372	10
飞凤靴	橙装PVE_火系所有路线飞凤靴			火系	女	5	pve				1	2	7	382	10
天蚕靴	橙装PVE_土系所有路线天蚕靴			土系	男	5	pve				1	2	7	392	10
飞凤靴	橙装PVE_土系所有路线飞凤靴			土系	女	5	pve				1	2	7	402	10
天蚕靴	橙装PVP_金系所有路线天蚕靴			金系	男	5	pvp				1	2	7	412	10
飞凤靴	橙装PVP_金系所有路线飞凤靴			金系	女	5	pvp				1	2	7	422	10
天蚕靴	橙装PVP_木系所有路线天蚕靴			木系	男	5	pvp				1	2	7	432	10
飞凤靴	橙装PVP_木系所有路线飞凤靴			木系	女	5	pvp				1	2	7	442	10
天蚕靴	橙装PVP_水系所有路线天蚕靴			水系	男	5	pvp				1	2	7	452	10
飞凤靴	橙装PVP_水系所有路线飞凤靴			水系	女	5	pvp				1	2	7	462	10
天蚕靴	橙装PVP_火系所有路线天蚕靴			火系	男	5	pvp				1	2	7	472	10
飞凤靴	橙装PVP_火系所有路线飞凤靴			火系	女	5	pvp				1	2	7	482	10
天蚕靴	橙装PVP_土系所有路线天蚕靴			土系	男	5	pvp				1	2	7	492	10
飞凤靴	橙装PVP_土系所有路线飞凤靴			土系	女	5	pvp				1	2	7	502	10
霸王破阵靴	白银PVP_金系所有路线天蚕靴			金系	男	6	pvp				1	2	7	503	10
玄女舞影鞋	白银PVP_金系所有路线飞凤靴			金系	女	6	pvp				1	2	7	504	10
霸王破阵靴	白银PVP_木系所有路线天蚕靴			木系	男	6	pvp				1	2	7	505	10
玄女舞影鞋	白银PVP_木系所有路线飞凤靴			木系	女	6	pvp				1	2	7	506	10
霸王破阵靴	白银PVP_水系所有路线天蚕靴			水系	男	6	pvp				1	2	7	507	10
玄女舞影鞋	白银PVP_水系所有路线飞凤靴			水系	女	6	pvp				1	2	7	508	10
霸王破阵靴	白银PVP_火系所有路线天蚕靴			火系	男	6	pvp				1	2	7	509	10
玄女舞影鞋	白银PVP_火系所有路线飞凤靴			火系	女	6	pvp				1	2	7	510	10
霸王破阵靴	白银PVP_土系所有路线天蚕靴			土系	男	6	pvp				1	2	7	511	10
玄女舞影鞋	白银PVP_土系所有路线飞凤靴			土系	女	6	pvp				1	2	7	512	10
后羿踏焰屐	黄金PVP_金系所有路线天蚕靴			金系	男	7	pvp				1	2	7	513	10
嫦娥奔月履	黄金PVP_金系所有路线飞凤靴			金系	女	7	pvp				1	2	7	514	10
后羿踏焰屐	黄金PVP_木系所有路线天蚕靴			木系	男	7	pvp				1	2	7	515	10
嫦娥奔月履	黄金PVP_木系所有路线飞凤靴			木系	女	7	pvp				1	2	7	516	10
后羿踏焰屐	黄金PVP_水系所有路线天蚕靴			水系	男	7	pvp				1	2	7	517	10
嫦娥奔月履	黄金PVP_水系所有路线飞凤靴			水系	女	7	pvp				1	2	7	518	10
后羿踏焰屐	黄金PVP_火系所有路线天蚕靴			火系	男	7	pvp				1	2	7	519	10
嫦娥奔月履	黄金PVP_火系所有路线飞凤靴			火系	女	7	pvp				1	2	7	520	10
后羿踏焰屐	黄金PVP_土系所有路线天蚕靴			土系	男	7	pvp				1	2	7	521	10
嫦娥奔月履	黄金PVP_土系所有路线飞凤靴			土系	女	7	pvp				1	2	7	522	10
天蚕护腕	蓝装_金系所有路线天蚕护腕			金系	男	3	pve				1	2	10	12	10
龙凤血玉镯	蓝装_金系所有路线龙凤血玉镯			金系	女	3	pve				1	2	10	22	10
天蚕护腕	蓝装_木系所有路线天蚕护腕			木系	男	3	pve				1	2	10	32	10
龙凤血玉镯	蓝装_木系所有路线龙凤血玉镯			木系	女	3	pve				1	2	10	42	10
天蚕护腕	蓝装_水系所有路线天蚕护腕			水系	男	3	pve				1	2	10	52	10
龙凤血玉镯	蓝装_水系所有路线龙凤血玉镯			水系	女	3	pve				1	2	10	62	10
天蚕护腕	蓝装_火系所有路线天蚕护腕			火系	男	3	pve				1	2	10	72	10
龙凤血玉镯	蓝装_火系所有路线龙凤血玉镯			火系	女	3	pve				1	2	10	82	10
天蚕护腕	蓝装_土系所有路线天蚕护腕			土系	男	3	pve				1	2	10	92	10
龙凤血玉镯	蓝装_土系所有路线龙凤血玉镯			土系	女	3	pve				1	2	10	102	10
天蚕护腕	紫装PVE_金系所有路线天蚕护腕			金系	男	4	pve				1	2	10	112	10
龙凤血玉镯	紫装PVE_金系所有路线龙凤血玉镯			金系	女	4	pve				1	2	10	122	10
天蚕护腕	紫装PVE_木系所有路线天蚕护腕			木系	男	4	pve				1	2	10	132	10
龙凤血玉镯	紫装PVE_木系所有路线龙凤血玉镯			木系	女	4	pve				1	2	10	142	10
天蚕护腕	紫装PVE_水系所有路线天蚕护腕			水系	男	4	pve				1	2	10	152	10
龙凤血玉镯	紫装PVE_水系所有路线龙凤血玉镯			水系	女	4	pve				1	2	10	162	10
天蚕护腕	紫装PVE_火系所有路线天蚕护腕			火系	男	4	pve				1	2	10	172	10
龙凤血玉镯	紫装PVE_火系所有路线龙凤血玉镯			火系	女	4	pve				1	2	10	182	10
天蚕护腕	紫装PVE_土系所有路线天蚕护腕			土系	男	4	pve				1	2	10	192	10
龙凤血玉镯	紫装PVE_土系所有路线龙凤血玉镯			土系	女	4	pve				1	2	10	202	10
天蚕护腕	紫装PVP_金系所有路线天蚕护腕			金系	男	4	pvp				1	2	10	212	10
龙凤血玉镯	紫装PVP_金系所有路线龙凤血玉镯			金系	女	4	pvp				1	2	10	222	10
天蚕护腕	紫装PVP_木系所有路线天蚕护腕			木系	男	4	pvp				1	2	10	232	10
龙凤血玉镯	紫装PVP_木系所有路线龙凤血玉镯			木系	女	4	pvp				1	2	10	242	10
天蚕护腕	紫装PVP_水系所有路线天蚕护腕			水系	男	4	pvp				1	2	10	252	10
龙凤血玉镯	紫装PVP_水系所有路线龙凤血玉镯			水系	女	4	pvp				1	2	10	262	10
天蚕护腕	紫装PVP_火系所有路线天蚕护腕			火系	男	4	pvp				1	2	10	272	10
龙凤血玉镯	紫装PVP_火系所有路线龙凤血玉镯			火系	女	4	pvp				1	2	10	282	10
天蚕护腕	紫装PVP_土系所有路线天蚕护腕			土系	男	4	pvp				1	2	10	292	10
龙凤血玉镯	紫装PVP_土系所有路线龙凤血玉镯			土系	女	4	pvp				1	2	10	302	10
天蚕护腕	橙装PVE_金系所有路线天蚕护腕			金系	男	5	pve				1	2	10	312	10
龙凤血玉镯	橙装PVE_金系所有路线龙凤血玉镯			金系	女	5	pve				1	2	10	322	10
天蚕护腕	橙装PVE_木系所有路线天蚕护腕			木系	男	5	pve				1	2	10	332	10
龙凤血玉镯	橙装PVE_木系所有路线龙凤血玉镯			木系	女	5	pve				1	2	10	342	10
天蚕护腕	橙装PVE_水系所有路线天蚕护腕			水系	男	5	pve				1	2	10	352	10
龙凤血玉镯	橙装PVE_水系所有路线龙凤血玉镯			水系	女	5	pve				1	2	10	362	10
天蚕护腕	橙装PVE_火系所有路线天蚕护腕			火系	男	5	pve				1	2	10	372	10
龙凤血玉镯	橙装PVE_火系所有路线龙凤血玉镯			火系	女	5	pve				1	2	10	382	10
天蚕护腕	橙装PVE_土系所有路线天蚕护腕			土系	男	5	pve				1	2	10	392	10
龙凤血玉镯	橙装PVE_土系所有路线龙凤血玉镯			土系	女	5	pve				1	2	10	402	10
天蚕护腕	橙装PVP_金系所有路线天蚕护腕			金系	男	5	pvp				1	2	10	412	10
龙凤血玉镯	橙装PVP_金系所有路线龙凤血玉镯			金系	女	5	pvp				1	2	10	422	10
天蚕护腕	橙装PVP_木系所有路线天蚕护腕			木系	男	5	pvp				1	2	10	432	10
龙凤血玉镯	橙装PVP_木系所有路线龙凤血玉镯			木系	女	5	pvp				1	2	10	442	10
天蚕护腕	橙装PVP_水系所有路线天蚕护腕			水系	男	5	pvp				1	2	10	452	10
龙凤血玉镯	橙装PVP_水系所有路线龙凤血玉镯			水系	女	5	pvp				1	2	10	462	10
天蚕护腕	橙装PVP_火系所有路线天蚕护腕			火系	男	5	pvp				1	2	10	472	10
龙凤血玉镯	橙装PVP_火系所有路线龙凤血玉镯			火系	女	5	pvp				1	2	10	482	10
天蚕护腕	橙装PVP_土系所有路线天蚕护腕			土系	男	5	pvp				1	2	10	492	10
龙凤血玉镯	橙装PVP_土系所有路线龙凤血玉镯			土系	女	5	pvp				1	2	10	502	10
天蚕护腕	蓝装_金系所有路线10级声望护腕			金系	男	3	pvp				1	2	10	508	10
龙凤血玉镯	蓝装_金系所有路线10级声望手镯			金系	女	3	pvp				1	2	10	514	10
天蚕护腕	蓝装_木系所有路线10级声望护腕			木系	男	3	pvp				1	2	10	520	10
龙凤血玉镯	蓝装_木系所有路线10级声望手镯			木系	女	3	pvp				1	2	10	526	10
天蚕护腕	蓝装_水系所有路线10级声望护腕			水系	男	3	pvp				1	2	10	532	10
龙凤血玉镯	蓝装_水系所有路线10级声望手镯			水系	女	3	pvp				1	2	10	538	10
天蚕护腕	蓝装_火系所有路线10级声望护腕			火系	男	3	pvp				1	2	10	544	10
龙凤血玉镯	蓝装_火系所有路线10级声望手镯			火系	女	3	pvp				1	2	10	550	10
天蚕护腕	蓝装_土系所有路线10级声望护腕			土系	男	3	pvp				1	2	10	556	10
龙凤血玉镯	蓝装_土系所有路线10级声望手镯			土系	女	3	pvp				1	2	10	562	10
天蚕护腕	紫装PVP_金系所有路线10级声望护腕			金系	男	4	pvp				1	2	10	568	10
龙凤血玉镯	紫装PVP_金系所有路线10级声望手镯			金系	女	4	pvp				1	2	10	574	10
天蚕护腕	紫装PVP_木系所有路线10级声望护腕			木系	男	4	pvp				1	2	10	580	10
龙凤血玉镯	紫装PVP_木系所有路线10级声望手镯			木系	女	4	pvp				1	2	10	586	10
天蚕护腕	紫装PVP_水系所有路线10级声望护腕			水系	男	4	pvp				1	2	10	592	10
龙凤血玉镯	紫装PVP_水系所有路线10级声望手镯			水系	女	4	pvp				1	2	10	598	10
天蚕护腕	紫装PVP_火系所有路线10级声望护腕			火系	男	4	pvp				1	2	10	604	10
龙凤血玉镯	紫装PVP_火系所有路线10级声望手镯			火系	女	4	pvp				1	2	10	610	10
天蚕护腕	紫装PVP_土系所有路线10级声望护腕			土系	男	4	pvp				1	2	10	616	10
龙凤血玉镯	紫装PVP_土系所有路线10级声望手镯			土系	女	4	pvp				1	2	10	622	10
天蚕护腕	橙装PVP_金系所有路线10级声望护腕			金系	男	5	pvp				1	2	10	628	10
龙凤血玉镯	橙装PVP_金系所有路线10级声望手镯			金系	女	5	pvp				1	2	10	634	10
天蚕护腕	橙装PVP_木系所有路线10级声望护腕			木系	男	5	pvp				1	2	10	640	10
龙凤血玉镯	橙装PVP_木系所有路线10级声望手镯			木系	女	5	pvp				1	2	10	646	10
天蚕护腕	橙装PVP_水系所有路线10级声望护腕			水系	男	5	pvp				1	2	10	652	10
龙凤血玉镯	橙装PVP_水系所有路线10级声望手镯			水系	女	5	pvp				1	2	10	658	10
天蚕护腕	橙装PVP_火系所有路线10级声望护腕			火系	男	5	pvp				1	2	10	664	10
龙凤血玉镯	橙装PVP_火系所有路线10级声望手镯			火系	女	5	pvp				1	2	10	670	10
天蚕护腕	橙装PVP_土系所有路线10级声望护腕			土系	男	5	pvp				1	2	10	676	10
龙凤血玉镯	橙装PVP_土系所有路线10级声望手镯			土系	女	5	pvp				1	2	10	682	10
圣麟之腕	白银_金系护腕			金系	男	6	pvp				1	2	10	703	10
锁魂之环	白银_金系手镯			金系	女	6	pvp				1	2	10	704	10
圣麟之腕	白银_木系护腕			木系	男	6	pvp				1	2	10	705	10
锁魂之环	白银_木系手镯			木系	女	6	pvp				1	2	10	706	10
圣麟之腕	白银_水系护腕			水系	男	6	pvp				1	2	10	707	10
锁魂之环	白银_水系手镯			水系	女	6	pvp				1	2	10	708	10
圣麟之腕	白银_火系护腕			火系	男	6	pvp				1	2	10	709	10
锁魂之环	白银_火系手镯			火系	女	6	pvp				1	2	10	710	10
圣麟之腕	白银_土系护腕			土系	男	6	pvp				1	2	10	711	10
锁魂之环	白银_土系手镯			土系	女	6	pvp				1	2	10	712	10
洪荒之腕	黄金_金系护腕			金系	男	7	pvp				1	2	10	713	10
御神之环	黄金_金系手镯			金系	女	7	pvp				1	2	10	714	10
洪荒之腕	黄金_木系护腕			木系	男	7	pvp				1	2	10	715	10
御神之环	黄金_木系手镯			木系	女	7	pvp				1	2	10	716	10
洪荒之腕	黄金_水系护腕			水系	男	7	pvp				1	2	10	717	10
御神之环	黄金_水系手镯			水系	女	7	pvp				1	2	10	718	10
洪荒之腕	黄金_火系护腕			火系	男	7	pvp				1	2	10	719	10
御神之环	黄金_火系手镯			火系	女	7	pvp				1	2	10	720	10
洪荒之腕	黄金_土系护腕			土系	男	7	pvp				1	2	10	721	10
御神之环	黄金_土系手镯			土系	女	7	pvp				1	2	10	722	10
掩日盔	蓝装_棍少、天王掩日盔		铁	金系	男	3	pve				1	2	9	10	10
双凤朝天冠	蓝装_棍少、天王双凤朝天冠		铁	金系	女	3	pve				1	2	9	20	10
修罗发结	蓝装_刀少修罗发结		皮	金系	男	3	pve				1	2	9	30	10
玄犀面罩	蓝装_刀少玄犀面罩		皮	金系	女	3	pve				1	2	9	40	10
修罗发结	蓝装_刀毒、唐门、明教修罗发结		皮	木系	男	3	pve				1	2	9	50	10
玄犀面罩	蓝装_刀毒、唐门、明教玄犀面罩		皮	木系	女	3	pve				1	2	9	60	10
通天发冠	蓝装_掌毒通天发冠		布	木系	男	3	pve				1	2	9	70	10
长生发结	蓝装_掌毒长生发结		布	木系	女	3	pve				1	2	9	80	10
掩日盔	蓝装_指段掩日盔		铁	水系	男	3	pve				1	2	9	90	10
双凤朝天冠	蓝装_指段双凤朝天冠		铁	水系	女	3	pve				1	2	9	100	10
通天发冠	蓝装_气段、翠烟、峨嵋通天发冠		布	水系	男	3	pve				1	2	9	110	10
长生发结	蓝装_气段、翠烟、峨嵋长生发结		布	水系	女	3	pve				1	2	9	120	10
掩日盔	蓝装_战忍掩日盔		铁	火系	男	3	pve				1	2	9	130	10
双凤朝天冠	蓝装_战忍双凤朝天冠		铁	火系	女	3	pve				1	2	9	140	10
修罗发结	蓝装_魔忍、丐帮修罗发结		皮	火系	男	3	pve				1	2	9	150	10
玄犀面罩	蓝装_魔忍、丐帮玄犀面罩		皮	火系	女	3	pve				1	2	9	160	10
掩日盔	蓝装_剑武掩日盔		铁	土系	男	3	pve				1	2	9	170	10
双凤朝天冠	蓝装_剑武双凤朝天冠		铁	土系	女	3	pve				1	2	9	180	10
通天发冠	蓝装_气武、昆仑通天发冠		布	土系	男	3	pve				1	2	9	190	10
长生发结	蓝装_气武、昆仑长生发结		布	土系	女	3	pve				1	2	9	200	10
掩日盔	紫装PVE_棍少、天王掩日盔		铁	金系	男	4	pve				1	2	9	210	10
双凤朝天冠	紫装PVE_棍少、天王双凤朝天冠		铁	金系	女	4	pve				1	2	9	220	10
修罗发结	紫装PVE_刀少修罗发结		皮	金系	男	4	pve				1	2	9	230	10
玄犀面罩	紫装PVE_刀少玄犀面罩		皮	金系	女	4	pve				1	2	9	240	10
修罗发结	紫装PVE_刀毒、唐门、明教修罗发结		皮	木系	男	4	pve				1	2	9	250	10
玄犀面罩	紫装PVE_刀毒、唐门、明教玄犀面罩		皮	木系	女	4	pve				1	2	9	260	10
通天发冠	紫装PVE_掌毒通天发冠		布	木系	男	4	pve				1	2	9	270	10
长生发结	紫装PVE_掌毒长生发结		布	木系	女	4	pve				1	2	9	280	10
掩日盔	紫装PVE_指段掩日盔		铁	水系	男	4	pve				1	2	9	290	10
双凤朝天冠	紫装PVE_指段双凤朝天冠		铁	水系	女	4	pve				1	2	9	300	10
通天发冠	紫装PVE_气段、翠烟、峨嵋通天发冠		布	水系	男	4	pve				1	2	9	310	10
长生发结	紫装PVE_气段、翠烟、峨嵋长生发结		布	水系	女	4	pve				1	2	9	320	10
掩日盔	紫装PVE_战忍掩日盔		铁	火系	男	4	pve				1	2	9	330	10
双凤朝天冠	紫装PVE_战忍双凤朝天冠		铁	火系	女	4	pve				1	2	9	340	10
修罗发结	紫装PVE_魔忍、丐帮修罗发结		皮	火系	男	4	pve				1	2	9	350	10
玄犀面罩	紫装PVE_魔忍、丐帮玄犀面罩		皮	火系	女	4	pve				1	2	9	360	10
掩日盔	紫装PVE_剑武掩日盔		铁	土系	男	4	pve				1	2	9	370	10
双凤朝天冠	紫装PVE_剑武双凤朝天冠		铁	土系	女	4	pve				1	2	9	380	10
通天发冠	紫装PVE_气武、昆仑通天发冠		布	土系	男	4	pve				1	2	9	390	10
长生发结	紫装PVE_气武、昆仑长生发结		布	土系	女	4	pve				1	2	9	400	10
掩日盔	紫装PVP_棍少、天王掩日盔		铁	金系	男	4	pvp				1	2	9	410	10
双凤朝天冠	紫装PVP_棍少、天王双凤朝天冠		铁	金系	女	4	pvp				1	2	9	420	10
修罗发结	紫装PVP_刀少修罗发结		皮	金系	男	4	pvp				1	2	9	430	10
玄犀面罩	紫装PVP_刀少玄犀面罩		皮	金系	女	4	pvp				1	2	9	440	10
修罗发结	紫装PVP_刀毒、唐门、明教修罗发结		皮	木系	男	4	pvp				1	2	9	450	10
玄犀面罩	紫装PVP_刀毒、唐门、明教玄犀面罩		皮	木系	女	4	pvp				1	2	9	460	10
通天发冠	紫装PVP_掌毒通天发冠		布	木系	男	4	pvp				1	2	9	470	10
长生发结	紫装PVP_掌毒长生发结		布	木系	女	4	pvp				1	2	9	480	10
掩日盔	紫装PVP_指段掩日盔		铁	水系	男	4	pvp				1	2	9	490	10
双凤朝天冠	紫装PVP_指段双凤朝天冠		铁	水系	女	4	pvp				1	2	9	500	10
通天发冠	紫装PVP_气段、翠烟、峨嵋通天发冠		布	水系	男	4	pvp				1	2	9	510	10
长生发结	紫装PVP_气段、翠烟、峨嵋长生发结		布	水系	女	4	pvp				1	2	9	520	10
掩日盔	紫装PVP_战忍掩日盔		铁	火系	男	4	pvp				1	2	9	530	10
双凤朝天冠	紫装PVP_战忍双凤朝天冠		铁	火系	女	4	pvp				1	2	9	540	10
修罗发结	紫装PVP_魔忍、丐帮修罗发结		皮	火系	男	4	pvp				1	2	9	550	10
玄犀面罩	紫装PVP_魔忍、丐帮玄犀面罩		皮	火系	女	4	pvp				1	2	9	560	10
掩日盔	紫装PVP_剑武掩日盔		铁	土系	男	4	pvp				1	2	9	570	10
双凤朝天冠	紫装PVP_剑武双凤朝天冠		铁	土系	女	4	pvp				1	2	9	580	10
通天发冠	紫装PVP_气武、昆仑通天发冠		布	土系	男	4	pvp				1	2	9	590	10
长生发结	紫装PVP_气武、昆仑长生发结		布	土系	女	4	pvp				1	2	9	600	10
掩日盔	橙装PVE_棍少、天王掩日盔		铁	金系	男	5	pve				1	2	9	610	10
双凤朝天冠	橙装PVE_棍少、天王双凤朝天冠		铁	金系	女	5	pve				1	2	9	620	10
修罗发结	橙装PVE_刀少修罗发结		皮	金系	男	5	pve				1	2	9	630	10
玄犀面罩	橙装PVE_刀少玄犀面罩		皮	金系	女	5	pve				1	2	9	640	10
修罗发结	橙装PVE_刀毒、唐门、明教修罗发结		皮	木系	男	5	pve				1	2	9	650	10
玄犀面罩	橙装PVE_刀毒、唐门、明教玄犀面罩		皮	木系	女	5	pve				1	2	9	660	10
通天发冠	橙装PVE_掌毒通天发冠		布	木系	男	5	pve				1	2	9	670	10
长生发结	橙装PVE_掌毒长生发结		布	木系	女	5	pve				1	2	9	680	10
掩日盔	橙装PVE_指段掩日盔		铁	水系	男	5	pve				1	2	9	690	10
双凤朝天冠	橙装PVE_指段双凤朝天冠		铁	水系	女	5	pve				1	2	9	700	10
通天发冠	橙装PVE_气段、翠烟、峨嵋通天发冠		布	水系	男	5	pve				1	2	9	710	10
长生发结	橙装PVE_气段、翠烟、峨嵋长生发结		布	水系	女	5	pve				1	2	9	720	10
掩日盔	橙装PVE_战忍掩日盔		铁	火系	男	5	pve				1	2	9	730	10
